paragraph_id,article_id,paragraph_text
money-heist_paragraph_0000002,2566,"Keila is a member of Berlin's crew. She is an electronics specialist and a cybersecurity pro. She has expertise in hacking and technology. When the crew needs it, she helps break into circuits and crack programs. Keila is an electronic engineering graduate with cum laude."
money-heist_paragraph_0000003,2566,"Keila is described as ""pathologically shy."""
money-heist_paragraph_0000001,2567,"Camille Polignac






Biographical Information

Full Name
Camille Polignac


Nickname(s)
Camilla


Gender
Female



Relationships

Romance(s)
François Polignac (husband)Berlin


Friends
Susie



Series Information

Portrayed by
Samantha Siqueiros






First appearance
Latest appearance




The Energy of Love
An Endangered Elephant





Camille Polignac is one of the recurring characters in the Netflix spinoff series, Berlin, portrayed by Samantha Siqueiros."
money-heist_paragraph_0000002,2567,"Camille is from Mexico and has lived in France for 8 years. She is the wife of Monsieur Polignac, the director of the Vienot Auction House, which Berlin's crew plans to rob."
money-heist_paragraph_0000001,2568,"Susie






Biographical Information

Full Name
Susie


Gender
Female



Relationships

Family
Pablo (son)


Friends
Camile Polignac


Enemies
François Polignac (dislike)



Series Information

Portrayed by
Maria Isabel Rodriguez



Susie is one of the recurring characters in the Netflix spinoff series, Berlin, portrayed by Maria Isabel Rodriguez."
money-heist_paragraph_0000001,2569,"Marie Lavelle






Biographical Information

Full Name
Marie Lavelle


Gender
Female



Professional Information

Occupation
Police Inspector, Organised Crime Division



Series Information

Portrayed by
Rachel Lascar



Marie Lavelle is one of the recurring characters in the Netflix spinoff series, Berlin, portrayed by Rachel Lascar."
money-heist_paragraph_0000001,2570,"Roi






Biographical Information

Full Name
Roi


Nickname(s)
Harry Potter (by Cameron)[1]Mr. Lieutenant (by Cameron)[1]José Luis (alias)[2]


Gender
Male



Relationships

Romance(s)
Cameron



Professional Information

Occupation
RobberLock picker



Series Information

Portrayed by
Julio Peña



Roi is one of the main characters in the Netflix spinoff series, Berlin, portrayed by Julio Peña."
money-heist_paragraph_0000002,2570,Roi is a career criminal with a talent for lock-picking and for getting arrested. He has worked with Berlin since his teenage years.
money-heist_paragraph_0000003,2570,"Roi is fiercely loyal to Berlin, his mentor, and always strives to obey every rule of a good heist. In Berlin's words, Roi looks up to him as ""a father he never had"" while Berlin looks at him ""like his loyal dog he takes for walks every day."""
money-heist_paragraph_0000004,2570,"However, a spark with Cameron, a newcomer and femme fatale in Berlin's crew, proves challenging to resist."
money-heist_paragraph_0000005,2570,Roi has a tattoo of an octopus on his upper back.[3]
money-heist_paragraph_0000006,2570,Roi always wears a black glove on his left hand. He has a tattoo on his right hand.
money-heist_paragraph_0000001,2571,"Damián






Biographical Information

Full Name
Damián


Nickname(s)
TT man


Gender
Male



Relationships

Romance(s)
Carmen (ex-wife)


Friends
Berlin



Professional Information

Occupation
ProfessorRobber



Series Information

Portrayed by
Tristán Ulloa



Damián is one of the main characters in the Netflix spinoff series, Berlin, portrayed by Tristán Ulloa."
money-heist_paragraph_0000002,2571,"Damián is a close confidant of Berlin. A professor by day, he moonlights as a criminal mastermind. Alongside Berlin, Damián is the brains of the operation. He is also a mentor figure to members of Berlin's crew and takes the rules more seriously than Berlin."
money-heist_paragraph_0000003,2571,"Berlin describes Damián as, ""like most geniuses, he is a scatterbrain."""
money-heist_paragraph_0000001,2572,"Bruce






Biographical Information

Full Name
Bruce


Nickname(s)
Houston (by Cameron)[1]Antonio Garcia Colmenar (alias)[2]


Gender
Male



Relationships

Romance(s)
Keila



Professional Information

Occupation
Robber



Series Information

Portrayed by
Joel Sánchez



Bruce is one of the main characters in the Netflix spinoff series, Berlin, portrayed by Joel Sánchez."
money-heist_paragraph_0000002,2572,"Bruce is a robber in Berlin's crew. He is ""the jack-of-all-trades who can handle everything from weapons, mobile cranes, thermal lances."" He is more brawn than brains and often behaves inappropriately, especially towards women in the crew."
money-heist_paragraph_0000001,2597,"Episode 8









Season
Number




1
8





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 7
Episode 9





Episode 8 is the eighth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area. It aired on December 9, 2022."
money-heist_paragraph_0000002,2597,The hostages set their escape plan into motion while Park Chulwoo calls for backup. Cho Youngmin’s attempt to be the first to leave the mint backfires.
money-heist_paragraph_0000003,2597,TBA
money-heist_paragraph_0000001,2598,"Episode 9









Season
Number




1
9





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 8
Episode 10





Episode 9 is the ninth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area. It aired on December 9, 2022."
money-heist_paragraph_0000002,2598,The police interrogate a thief. Sangman steps in to take control of the hostage negotiation. A rescue mission takes place to bring a child to safety.
money-heist_paragraph_0000003,2598,TBA
money-heist_paragraph_0000001,2599,"Episode 10









Season
Number




1
10





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 9
Episode 11





Episode 10 is the tenth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area. It aired on December 9, 2022."
money-heist_paragraph_0000002,2599,"The thieves offer the hostages a choice between money and freedom. After finding out about his son's love affair, Moscow reveals his past."
money-heist_paragraph_0000003,2599,TBA
money-heist_paragraph_0000001,2600,"Episode 11









Season
Number




1
11





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 10
Episode 12





Episode 11 is the eleventh episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area. It aired on December 9, 2022."
money-heist_paragraph_0000002,2600,"A medical emergency puts the thieves on edge, while the deadline to carry out their plan is cut short. Woojin lures the Professor to a nearby hospital."
money-heist_paragraph_0000003,2600,TBA
money-heist_paragraph_0000001,2601,"Episode 12









Season
Number




1
12





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 11
-





Episode 12 is the twelfth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area. It aired on December 9, 2022."
money-heist_paragraph_0000002,2601,The police close in on the thieves as they prepare to transport the money out of the Mint. Fierce protests force Sangman to put his foot down.
money-heist_paragraph_0000003,2601,TBA
money-heist_paragraph_0000001,2602,"The Energy of Love









Season
Number




1
1





Air date
December 29, 2023



Chronology


← Previous
Next →




-
Anchor and Lobo





The Energy of Love is the first episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2602,"During his glory days, Berlin assembles a gang in Paris for an almost impossible heist for 44 million euros' worth of jewels from 34 cities in one night."
money-heist_paragraph_0000003,2602,TBA
money-heist_paragraph_0000001,2606,"Anchor and Lobo









Season
Number




1
2





Air date
December 29, 2023



Chronology


← Previous
Next →




The Energy of Love
Full House of Embryos





Anchor and Lobo is the second episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2606,"Roi and Cameron must stop Father Toureaux as he threatens to bungle the plan. Meanwhile, love is in the air on Paris's streets — and in the Catacombs."
money-heist_paragraph_0000003,2606,TBA
money-heist_paragraph_0000001,2607,"Full House of Embryos









Season
Number




1
3





Air date
December 29, 2023



Chronology


← Previous
Next →




Anchor and Lobo
An Aquarium on Your Back





Full House of Embryos is the third episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2607,The sound of a gunshot shakes up the Mint. Dissent among the thieves reaches new heights as some believe a line has been crossed.
money-heist_paragraph_0000003,2607,TBA
money-heist_paragraph_0000001,2608,"An Aquarium on Your Back









Season
Number




1
4





Air date
December 29, 2023



Chronology


← Previous
Next →




Full House of Embryos
After Love





An Aquarium on Your Back is the fourth episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2608,The robbery is on and tensions are high as the crew starts to doubt Berlin's leadership. Keila and Bruce must make sure to cover their tracks.
money-heist_paragraph_0000003,2608,TBA
money-heist_paragraph_0000001,2609,"After Love









Season
Number




1
5





Air date
December 29, 2023



Chronology


← Previous
Next →




An Aquarium on Your Back
Night of the Lemons





After Love is the fifth episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2609,"Cameron's resurfaced trauma bursts in at an illegal street race. The plan enters a new phase as the gang flees the police, who are hot on their heels."
money-heist_paragraph_0000003,2609,TBA
money-heist_paragraph_0000001,2610,"Night of the Lemons









Season
Number




1
6





Air date
December 29, 2023



Chronology


← Previous
Next →




After Love
The Last Virgin in the Western World





Night of the Lemons is the sixth episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2610,"Camille's suspicions heighten. Damián, Cameron and Roi have a troubling encounter, shaking the entire gang's alibis. A loose end emerges in Paris."
money-heist_paragraph_0000003,2610,TBA
money-heist_paragraph_0000001,2611,"The Last Virgin in the Western World









Season
Number




1
7





Air date
December 29, 2023



Chronology


← Previous
Next →




Night of the Lemons
An Endangered Elephant





The Last Virgin in the Western World is the seventh episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2611,"As Bruce helps Keila with a life-or-death situation, Sierra and Murillo join the French police to look into the theft. Berlin suffers an ultimate defeat."
money-heist_paragraph_0000003,2611,TBA
money-heist_paragraph_0000001,2612,"An Endangered Elephant









Season
Number




1
8





Air date
December 29, 2023



Chronology


← Previous
Next →




The Last Virgin in the Western World
-





An Endangered Elephant is the eighth episode of Season 1 of Netflix spinoff series, Berlin. It aired on December 29, 2023."
money-heist_paragraph_0000002,2612,"Backed into a corner, the gang maneuvers a final escape plan. Only time will tell if Berlin is ready for the ultimate bombshell."
money-heist_paragraph_0000003,2612,TBA
money-heist_paragraph_0000001,2613,"Vienot Auction House






Type
Auction House


Location
Paris France



The Vienot Auction House, also known as Chez Vienot, is an auction house. The director is François Polignac."
money-heist_paragraph_0000002,2613,"The Vienot Auction House was robbed by Berlin's crew, after a shipment of valuable jewellery was stored in the vault. As the crew robbed the vault without a trace and manipulated the security camera footage, François was arrested as the primary suspect."
money-heist_paragraph_0000001,2628,"François Polignac






Biographical Information

Full Name
François Polignac


Gender
Male



Relationships

Family
Unknown child


Romance(s)
Camille Polignac (wife)Sophie (girlfriend)


Enemies
Berlin



Series Information

Portrayed by
Julien Paschal






First appearance
Latest appearance




The Energy of Love
The Last Virgin in the Western World





François Polignac is one of the recurring characters in the Netflix spinoff series, Berlin, portrayed by Julien Paschal."
money-heist_paragraph_0000002,2628,Sophie (girlfriend)
money-heist_paragraph_0000003,2628,"François Polignac is the director of the Vienot auction house that Berlin's gang robbed and the husband of Camille Polignac. In the last episodes of Season 1, Camille Polignac discovers that he has a child and a girlfriend."
money-heist_paragraph_0000004,2628,"The Vienot Auction House was robbed by Berlin's crew, after a shipment of valuable jewellery was stored in the vault. As the crew robbed the vault without a trace and manipulated the security camera footage, François was arrested as the primary suspect."
money-heist_paragraph_0000001,2641,"Jeon Yong-su






Biographical Information

Gender
Male


Status
Alive



Relationships

Family
Seoul (Stepdaughter)


Enemies
Berlin (Korean)



Series Information

Portrayed by
Lim Hyeong-guk"
money-heist_paragraph_0000001,2672,"Season 2





Info

No. Episodes
8


Premiere date
May 15, 2026

Chronology




← Previous
Next →




-
-





Season 2 of Netflix's Berlin consists of 8 episodes."
money-heist_paragraph_0000002,2672,"On February 20, 2024, Netflix confirmed that Berlin had been renewed for season 2.[1] Filming began in January 2025.[2]"
money-heist_paragraph_0000003,2672,"In season 2, the characters carry out a heist in Seville. There, Berlin and his gang will encounter new characters such as Candela, an unpredictable and temperamental Sevillian woman played by Inma Cuesta, the eccentric and hedonistic Duke of Malaga Álvaro Hermoso de Medina, played by José Luis García-Pérez, and his mysterious and refined Duchess of Malaga Genoveva Dante, played by Marta Nieto.[2]"
money-heist_paragraph_0000004,2672,TBA
money-heist_paragraph_0000005,2672,</gallery>
money-heist_paragraph_0000001,279,"Alison Parker






Biographical Information

Full Name
Alison Parker


Nickname(s)
Little Lamb


Age
17


Gender
Female


Status
Alive



Relationships

Family
Sir Benjamin Parker (father)


Romance(s)
Pablo Ruiz (fling) Tokyo (kissed)


Friends
Mercedes ColmenarNairobiArturo Román (formerly)Rio (formerly)


Enemies
Tokyo (dislike)Pablo RuizAurora CruzElisabeth LópezDenise Soares



Professional Information

Occupation
Student (Brighton College)



Series Information

Part(s)
1, 2


Portrayed by
María Pedraza


Voice Actor
Reba Buhr (English, Original)[1]Aitäna Rinab (English, New)[2]






First appearance
Latest appearance




Episode 1 (Part 1)
Episode 9 (Part 2)





Alison Parker is a secondary character in the Netflix series Money Heist, portrayed by actress María Pedraza. She is one of the hostages that were held in the Royal Mint of Spain."
money-heist_paragraph_0000002,279,"Alison is the daughter of Sir Benjamin Parker, the British Ambassador in Spain. Her father has taken her hunting regularly since she was five years old, but what she really wants to do is dance.[3]"
money-heist_paragraph_0000003,279,"Alison was a student visiting the Royal Mint of Spain with her classmates from Brighton College when the heist took place. Unbeknownst to her, she was instrumental to the timing of the heist, as The Professor knew she would be an important hostage."
money-heist_paragraph_0000004,279,"Because she was so important, Arturo told her to hide while Inspector Raquel was in the Royal Mint of Spain to check if everybody is alive. If she wouldn't be found, police would enter the Mint. She was found by Nairobi."
money-heist_paragraph_0000005,279,Alison has curly brown hair.
money-heist_paragraph_0000006,279,Alison is shy and has low self-esteem. She becomes a target for her classmates who constantly harass her.
money-heist_paragraph_0000007,279,"On the way to the Royal Mint of Spain, Pablo sits next to Alison and asks her out. She is a little surprised, but she accepts. Once they are in the factory, they go into the bathroom to make out. Pablo suggests taking a sexy photo together, which Alison accepts, but to her surprise, he takes her bra off the moment that the photo is taken and posts the picture on Alison's social media account, despite her objections. They are eventually found by Tokyo and they join the other hostages.[4]"
money-heist_paragraph_0000008,279,"Later, on October 23, when the police have decided to save Alison instead of 8 hostages, he intimidates her with several of his friends, until they are stopped by Nairobi who send them out.[5]"
money-heist_paragraph_0000009,279,"After witnessing Alison being mocked and humiliated by her classmates, Nairobi stands up for her and helps Alison gain confidence.[6]"
money-heist_paragraph_0000010,279,"After Tokyo witnesses Rio and Alison talking in the bathroom, Tokyo becomes jealous. After Rio leaves, she intimidates Alison and kisses her."
money-heist_paragraph_0000001,290,"Pedro Alonso






Full name
Pedro González Alonso


Date of birth
June 21, 1971 (age 54)


Place of birth
Vigo, Spain


Nationality
 Spanish


Occupation
ActorWriterArtist


Alma mater
Royal School of Dramatic Arts (RESAD)Teatro de la Danza (Theatre of Dance)


Years active
1995-present


Partner(s)
Tatiana Djordjevic


Children
Uriel (born 1998)





First appearance
Lastest appearance




Episode 1 (Part 1)
The Paris Plan





Pedro González Alonso (born June 21, 1971) is a Spanish actor who portrays Berlin in the series Money Heist."
money-heist_paragraph_0000002,290,"He is best known for his roles in Rías Baixas (2003–2005), Maridos e mulleres (2006–2008), Father Casares (2014–2015) and Gondar (2009), at a local level in Galicia. He is also known for playing characters such as Diego Murquía/Adrián Vera Celande in Gran Hotel."
money-heist_paragraph_0000003,290,"In 2018, he was chosen as ""International Star of the Year"" by GQ Turkey magazine. Alonso also co-starred in Diablo Guardian, Amazon Prime Video’s first drama series in Latin America, which was released in May 2018."
money-heist_paragraph_0000004,290,Alonso studied at the Royal School of Dramatic Arts (RESAD) and Teatro de la Danza (Theatre of Dance).
money-heist_paragraph_0000001,293,"Úrsula Corberó




Corberó at the Goya Awards in 2018


Full name
Úrsula Corberó Delgado


Date of birth
August 11, 1989 (age 36)


Place of birth
Barcelona, Catalonia, Spain


Nationality
 Spanish


Occupation
Actress


Years active
2002-present


Partner(s)
Andres Velencoso (2013–2015)Chino Darín (2016–present)


Award(s)
Sitges Film Festival (2014)


Role
Tokyo





First appearance
Lastest appearance




Episode 1 (Part 1)
The Paris Plan





Úrsula Corberó Delgado (born August 11, 1989) is a Spanish actress who portrays Tokyo in the series Money Heist."
money-heist_paragraph_0000002,293,"She is best known for her roles as Ruth Gomez in the Antena 3 television series Física o Química (2008-2010), Margarita de Austria in the Televisión Española television series Isabel (2014) and Marta in the comedy film Cómo Sobrevivir a una Despedida (2015)."
money-heist_paragraph_0000003,293,"She is the face of several brands, including Bulgari since 2018."
money-heist_paragraph_0000004,293,"Úrsula Corberó Delgado was born in Barcelona. She grew up in Sant Pere de Vilamajor with her parents, Pedro Corberó, a carpenter and Esther Delgado, a shopkeeper. She has one sister named Mónica."
money-heist_paragraph_0000005,293,"By age 6, she already knew she wanted to be an actress and she first started acting in commercials. She got her first part at age 13 and took acting classes as well as flamenco and jazz dance classes. After her studies, she moved to Madrid to shoot the TV series Física o Química."
money-heist_paragraph_0000006,293,She speaks Catalan and Spanish fluently.
money-heist_paragraph_0000007,293,"Corberó debuted as Maria in the television series Mirall Trencat in 2002. She appeared as Sara in Ventdelplà in 2005–06, and in series Cuenta átras in 2007. In 2008, she portrayed Manuela Portillo in series El Internado and began working on the Antena 3 television series Física o Química until 2010. Her character, Ruth Gomez, suffered from bulimia. The series attracted a lot of controversy but Corberó has been critically acclaimed for her outstanding performance."
money-heist_paragraph_0000008,293,"After leaving Física o Química, in 2011, Corberó landed a main-role in Televisión Española's drama series 14 de Abril. La Republica. The show's second season didn't air until November 2018 due to political conflicts with the People's Party. The same year, she starred in the horror film XP3D alongside her Física o Química co-star and friend Maxi Iglesias. Despite an important campaign of promotion, the film failed to convince the critics. In 2012, she shot the television movie Los días de gloria which was also postponed due to political conflicts and broadcast in July 2013. Then, she joined the third season of La 1's series Gran Reserva in the role of Julia Cortazar. The same year, she was directed by Joaquín Oristrell in the Catalan TV movie Volare. Then, she participated in the horror film Afterparty, which also failed to convince both the critics and the public. At the end of the year, she flew to Colombia to shoot Crimen con vista al Mar with Carmelo Gomez."
money-heist_paragraph_0000009,293,"In 2013, she starred in the comedy ¿Quién mató a Bambi? alongside actors Clara Lago and Quim Gutiérrez. The film was well-received by the critics and the public. The same year, she lent her voice to Sam in Cloudy with a Chance of Meatballs 2."
money-heist_paragraph_0000010,293,"In 2014, she played Margarita de Austria in the successful historical series Isabel. The same year, she became the first actress in History to receive the Untameable Award at the Sitges Film Festival, rewarding her career. Men's Health’s magazine named her Woman of the Year award that she received from the hand of her friend and legendary actress, Rossy de Palma."
money-heist_paragraph_0000011,293,"In 2015, Corberó went to Trento to shoot La Dama Velata, a Spanish-Italian coproduction starring Miriam Leone, Andrea Bosca and Aura Garrido. Later this year, she played Natalia de Figueroa y Martorell in the Spanish sitcom Anclados alongside actress Rossy de Palma. In March 2015, she starred as Nadia in Perdiendo el Norte alongside Blanca Suarez and Yon Gonzalez. This same year, she received the Ciudad de Alicante Award, an award created by the Alicante Film Festival to encourage Spanish young talents. In December 2015, she landed a main-role in the new thriller series written by the creators of Gran Hotel named La Embajada. The series was presented at Cannes during the MIPTV and bought by the american network UniMás."
money-heist_paragraph_0000012,293,"In 2016, she landed her first main role in a movie in Cómo sobrevivir a una despedida and confirmed she's one of the best comical actresses of Spain. The film was presented at the Málaga Film Festival in the official competition and was nominated for Best Picture. She reprised her role of Margarita de Austria in the movie La Corona Partida. The film is a continuation of the series Isabel and Carlos, rey emperador. The same year, she repeated the dubbing experience by lending her voice to Katie in The Secret Life of Pets."
money-heist_paragraph_0000013,293,"In 2017, Corberó landed a main role in the heist television series La Casa de Papel. She is Tokyo, the narrator of the story, a runaway robber who is scouted by the Professor to participate in his plan. The series, created by Álex Pina, who previously wrote Vis a Vis, is characterized by its dark humor, its anticapitalist discourse and the importance of women. It first aired in Spain on Antena 3 and was later made available internationally through Netflix. For the first time in her career, Úrsula Corberó is acclaimed by the critics and the audience who see in this part a ""before and after"" in her career, in rupture with her previous roles. She was nominated for Best Actress in a TV Series at the Premios Feroz and won an Atv Award for Best Actress. The series won Best Drama Series at the 46th International Emmy Awards. It became a worldwide hit and is the most viewed non-English speaking series on the platform."
money-heist_paragraph_0000014,293,"Later that year, she was given her first main dramatic role in cinema by Julio Medem, The Tree of Blood is a thriller and Corberó is Rebecca, a mysterious woman who, along with her husband, discover secrets from her family. The actress was also directed by Isabel Coixet for the movie Proyecto Tiempo: La Llave. The film debuted at the San Sebastian Film Festival."
money-heist_paragraph_0000015,293,"In 2018, she is given her first English-speaking role in the American crime-drama series Snatch. She starred alongside Rupert Grint and Luke Pasqualino."
money-heist_paragraph_0000016,293,"In 2019, she appeared as herself in the Spanish comedy series Paquita Salas. Later this year, she was announced as G.I. Joevillain the Baroness in Snake Eyes, a spin-off from the G.I. Joe."
money-heist_paragraph_0000017,293,"She is a feminist. In 2018, she participated in a video in favor of the legalization of abortion in Argentina."
money-heist_paragraph_0000018,293,"A Catalan, she does not consider herself a separatist and supports both sides. Nevertheless, following the outcome of the 2017 Catalan independence referendum, she tweeted that she was “heartbroken” by police violence."
money-heist_paragraph_0000019,293,"The actress is considered a ""fashion icon"" and created the buzz with her Teresa Helbig's dress, which featured an impressive lateral opening that showed her leg, at the 30th Goya Awards. However, she's also been criticized for her weight and some people assumed she suffered from anorexia. She always denied and considers herself a good eater. She exercises a lot and does pilates as well as fitness."
money-heist_paragraph_0000020,293,"In May 2018, thanks to the worldwide success of La Casa de Papel, the actress became the 3rd most followed Spanish celebrity on Instagram with more than 19 million followers but is overtaken by Danna Paola and Leo Messi. She currently has more than 19.4 million followers. Corberó also uses her platform to raise awareness about climate change and was a jury member of the 4th edition of the We Art Water Film Festival."
money-heist_paragraph_0000021,293,"She is the co-founder of Ymas, a company of artists (actors, directors, producers, writers,...) that allows people to attend films premieres, behind the scenes and more."
money-heist_paragraph_0000022,293,The actress has participated in several breast cancer awareness campaigns with actresses Blanca Suarez and Clara Lago. She is also committed to childhood cancer with the Atresmedia Foundation.
money-heist_paragraph_0000023,293,"In 2008, Corberó dated the actor Israel Rodríguez for two years. In 2011, she dated the tennis player Feliciano López for five months. From 2013, she dated model and actor Andrés Velencoso for three years."
money-heist_paragraph_0000024,293,"Since 2016, she has been in a relationship with actor Chino Darín, whom she met on the set of the television series La embajada. They live together, in Madrid, since 2019."
money-heist_paragraph_0000025,293,She has a dog named Lolita.
money-heist_paragraph_0000001,3,Read all about the new season of Money Heist...
money-heist_paragraph_0000002,3,Read more >
money-heist_paragraph_0000003,3,Who's you side on? The robbers or the authority?
money-heist_paragraph_0000004,3,Read more >
money-heist_paragraph_0000005,3,Catch up on last season of Money Heist here...
money-heist_paragraph_0000006,3,Read more >
money-heist_paragraph_0000007,3,Meet the cast and crew behind the show
money-heist_paragraph_0000008,3,Read more >
money-heist_paragraph_0000009,3,Money Heist (also known as La Casa de Papel) is a Spanish television crime-drama series.
money-heist_paragraph_0000010,3,"An enigmatic man, nicknamed The Professor, plans the biggest heist in history. To carry out this plan, he recruits eight of the country's top criminals who have nothing to lose: Tokyo, an experienced robber, Berlin, the ringleader, Moscow, the drilling expert, Rio, the computer scientist, Nairobi, the counterfeiter, Denver, son of Moscow, and Helsinki and Oslo, the Balkan war veterans."
money-heist_paragraph_0000011,3,"The goal is to infiltrate the Royal Mint of Spain in order to print €2.4 billion in less than 11 days, without spelling a single drop of blood. The group takes 67 hostages, including the daughter of the British Ambassador. With the mastermind working on the outside, they always manage to stay one step ahead of the police."
money-heist_paragraph_0000012,3,CAUTION: This wiki contains spoilers from the Netflix series. Proceed at your own risk.
money-heist_paragraph_0000013,3,Want to share your knowledge? Sign up for a free account and start editing today or join our Discussions to connect with other fans!
money-heist_paragraph_0000014,3,'Billionaires' Bunker' Review: Should You Watch The New Netflix Series From Money Heist Creators? - What's on Netflix -  - 2025/09/19 07:00
money-heist_paragraph_0000015,3,This Crime Masterpiece Was The Beginning Of One Of Netflix’s Worst Trends - Screen Rant -  - 2025/09/13 07:00
money-heist_paragraph_0000016,3,‘Money Heist’ star Ursula Corbero is pregnant with her first child - Inquirer.net -  - 2025/09/11 07:00
money-heist_paragraph_0000017,3,‘Money Heist’ Announces New Cast Ahead of Part 5 Premiere – Global Bulletin - IMDb -  - 2025/09/04 22:40
money-heist_paragraph_0000018,3,"'Billionaires' Bunker' on Netflix trailer: 'Money Heist' creators return with ""devastating"" apocalyptic thriller - Decider -  - 2025/09/02 07:00"
money-heist_paragraph_0000019,3,"13 Reasons Why • 
1899 • 
3 Body Problem •
American Jesus • 
Archibald's Next Big Thing • 
Army of the Dead • 
All Hail King Julien • 
All of Us Are Dead • 
Aggretsuko • 
Altered Carbon • 
Arcane: League of Legends • 
Arlo the Alligator Boy • 
Atypical • 
Beat Bugs • 
Big Mouth • 
BoJack Horseman • 
The Boss Baby: Back in Business • 
Castlevania • 
Centaurworld • 
Chico Bon Bon: Monkey With a Toolbelt •
Chilling Adventures of Sabrina • 
The Crown • 
Control Z • 
Cupcake & Dino: General Services • 
The Cuphead Show! • 
Daredevil • 
The Defenders • 
Diablero • 
Disenchantment • 
The Dragon Prince"
money-heist_paragraph_0000020,3,"Elite • 
Emily in Paris • 
The End of the F***ing World • 
The Epic Tales of Captain Underpants • 
Ever After High • 
Family Reunion • 
Fate: The Winx Saga • 
First Kill • 
Fuller House • 
Gilmore Girls • 
Gabby's Dollhouse •
Ginny & Georgia •
Glitch Techs •
GLOW • 
Harvey Girls Forever! • 
The Haunting of Hill House • 
Hemlock Grove • 
Hilda • 
Hollywood • 
Home: Adventures with Tip & Oh • 
Hoops • 
House of Cards"
money-heist_paragraph_0000021,3,"I Am Not Okay With This • 
Inside Job • 
Inspector Gadget • 
Iron Fist • 
Jessica Jones • 
Jupiter's Legacy • 
Kid Cosmic • 
Kitti Katz • 
Kingdom • 
Kipo and the Age of Wonderbeasts • 
KPop Demon Hunters • 
Legend Quest • 
Luna Nera • 
Locke & Key • 
Lost in Space • 
Love, Death & Robots • 
Lucifer • 
Luke Cage • 
The Order • 
Malibu Rescue: The Series • 
Marco Polo •
Money Heist • 
My Demon • 
My Life with the Walter Boys • 
Narcos • 
Netflix Wiki • 
Never Have I Ever •
The Night Agent"
money-heist_paragraph_0000022,3,"October Faction • 
Oddballs •
Orange is the New Black • 
Peaky Blinders • 
Pieces of Her • 
Pinky Malinky • 
The Punisher • 
Q-Force • 
Raising Dion • 
The Rain • 
Ratched • 
Rebel Moon • 
Robozuna • 
Sense8 • 
Selena: The Series • 
Sex Education • 
She-Ra and the Princesses of Power • 
Sky Rojo • 
StarBeam • 
Stranger Things • 
Super Crooks • 
Super Drags"
money-heist_paragraph_0000023,3,"Troll Wiki • 
Trollhunters / 3Below / Wizards • 
Teenage Bounty Hunters • 
The A List • 
The Last Kids on Earth • 
The Midnight Gospel • 
Tiny Pretty Things • 
Trolls: The Beat Goes On! • 
True and the Rainbow Kingdom • 
Tuca and Bertie •
Twilight of the Gods • 
Uncoupled • 
Voltron: Legendary Defender • 
V Wars •
Waffles + Mochi • 
We're Lalaloopsy • 
The Witcher • 
Wonder Park • 
World of Winx •
You •
Zero Chill"
money-heist_paragraph_0000024,3,"NewPP limit report
Cached time: 20260221235506
Cache expiry: 2592000
Reduced expiry: false
Complications: []
CPU time usage: 0.079 seconds
Real time usage: 0.159 seconds
Preprocessor visited node count: 7/1000000
Post‐expand include size: 32/2097152 bytes
Template argument size: 0/2097152 bytes
Highest expansion depth: 2/100
Expensive parser function count: 0/100
Unstrip recursion depth: 0/20
Unstrip post‐expand size: 0/5000000 bytes


Transclusion expansion time report (%,ms,calls,template)
100.00%    1.600      1 Template:Interwiki_template
100.00%    1.600      1 -total"
money-heist_paragraph_0000025,3,"Saved in parser cache with key 1.43.1_prod_wikia:pcache:idhash:621536-0!sseVary=RegularPage!FandomDesktop!LegacyGalleries and timestamp 20260221235506 and revision id 4047233. Rendering was triggered because: page-view
</p>
<pre>"
money-heist_paragraph_0000001,304,"Part 1





Info

No. Episodes
13


Premiere date
December 20, 2017


Finale date
December 20, 2017

Chronology




Next →




Part 2





Part 1 (also referred to as the first part of season 1) of Netflix's Money Heist consisted of 13 episodes, and  aired on December 20, 2017."
money-heist_paragraph_0000002,304,Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.
