sentence_id,article_id,sentence_text
money-heist_sentence_0000002,2571,Damián is a close confidant of Berlin.
money-heist_sentence_0000003,2571,"A professor by day, he moonlights as a criminal mastermind."
money-heist_sentence_0000004,2571,"Alongside Berlin, Damián is the brains of the operation."
money-heist_sentence_0000005,2571,He is also a mentor figure to members of Berlin's crew and takes the rules more seriously than Berlin.
money-heist_sentence_0000006,2571,"Berlin describes Damián as, ""like most geniuses, he is a scatterbrain."""
money-heist_sentence_0000001,2572,"Bruce






Biographical Information

Full Name
Bruce


Nickname(s)
Houston (by Cameron)[1]Antonio Garcia Colmenar (alias)[2]


Gender
Male



Relationships

Romance(s)
Keila



Professional Information

Occupation
Robber



Series Information

Portrayed by
Joel Sánchez



Bruce is one of the main characters in the Netflix spinoff series, Berlin, portrayed by Joel Sánchez."
money-heist_sentence_0000002,2572,Bruce is a robber in Berlin's crew.
money-heist_sentence_0000003,2572,"He is ""the jack-of-all-trades who can handle everything from weapons, mobile cranes, thermal lances."""
money-heist_sentence_0000004,2572,"He is more brawn than brains and often behaves inappropriately, especially towards women in the crew."
money-heist_sentence_0000001,2597,"Episode 8









Season
Number




1
8





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 7
Episode 9





Episode 8 is the eighth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area."
money-heist_sentence_0000002,2597,"It aired on December 9, 2022."
money-heist_sentence_0000003,2597,The hostages set their escape plan into motion while Park Chulwoo calls for backup.
money-heist_sentence_0000004,2597,Cho Youngmin’s attempt to be the first to leave the mint backfires.
money-heist_sentence_0000005,2597,TBA
money-heist_sentence_0000001,2598,"Episode 9









Season
Number




1
9





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 8
Episode 10





Episode 9 is the ninth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area."
money-heist_sentence_0000002,2598,"It aired on December 9, 2022."
money-heist_sentence_0000003,2598,The police interrogate a thief.
money-heist_sentence_0000004,2598,Sangman steps in to take control of the hostage negotiation.
money-heist_sentence_0000005,2598,A rescue mission takes place to bring a child to safety.
money-heist_sentence_0000006,2598,TBA
money-heist_sentence_0000001,2599,"Episode 10









Season
Number




1
10





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 9
Episode 11





Episode 10 is the tenth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area."
money-heist_sentence_0000002,2599,"It aired on December 9, 2022."
money-heist_sentence_0000003,2599,The thieves offer the hostages a choice between money and freedom.
money-heist_sentence_0000004,2599,"After finding out about his son's love affair, Moscow reveals his past."
money-heist_sentence_0000005,2599,TBA
money-heist_sentence_0000001,2600,"Episode 11









Season
Number




1
11





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 10
Episode 12





Episode 11 is the eleventh episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area."
money-heist_sentence_0000002,2600,"It aired on December 9, 2022."
money-heist_sentence_0000003,2600,"A medical emergency puts the thieves on edge, while the deadline to carry out their plan is cut short."
money-heist_sentence_0000004,2600,Woojin lures the Professor to a nearby hospital.
money-heist_sentence_0000005,2600,TBA
money-heist_sentence_0000001,2601,"Episode 12









Season
Number




1
12





Air date
December 9, 2022



Chronology


← Previous
Next →




Episode 11
-





Episode 12 is the twelfth episode of Season 1 of Netflix's Money Heist: Korea - Joint Economic Area."
money-heist_sentence_0000002,2601,"It aired on December 9, 2022."
money-heist_sentence_0000003,2601,The police close in on the thieves as they prepare to transport the money out of the Mint.
money-heist_sentence_0000004,2601,Fierce protests force Sangman to put his foot down.
money-heist_sentence_0000005,2601,TBA
money-heist_sentence_0000001,2602,"The Energy of Love









Season
Number




1
1





Air date
December 29, 2023



Chronology


← Previous
Next →




-
Anchor and Lobo





The Energy of Love is the first episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2602,"It aired on December 29, 2023."
money-heist_sentence_0000003,2602,"During his glory days, Berlin assembles a gang in Paris for an almost impossible heist for 44 million euros' worth of jewels from 34 cities in one night."
money-heist_sentence_0000004,2602,TBA
money-heist_sentence_0000001,2606,"Anchor and Lobo









Season
Number




1
2





Air date
December 29, 2023



Chronology


← Previous
Next →




The Energy of Love
Full House of Embryos





Anchor and Lobo is the second episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2606,"It aired on December 29, 2023."
money-heist_sentence_0000003,2606,Roi and Cameron must stop Father Toureaux as he threatens to bungle the plan.
money-heist_sentence_0000004,2606,"Meanwhile, love is in the air on Paris's streets — and in the Catacombs."
money-heist_sentence_0000005,2606,TBA
money-heist_sentence_0000001,2607,"Full House of Embryos









Season
Number




1
3





Air date
December 29, 2023



Chronology


← Previous
Next →




Anchor and Lobo
An Aquarium on Your Back





Full House of Embryos is the third episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2607,"It aired on December 29, 2023."
money-heist_sentence_0000003,2607,The sound of a gunshot shakes up the Mint.
money-heist_sentence_0000004,2607,Dissent among the thieves reaches new heights as some believe a line has been crossed.
money-heist_sentence_0000005,2607,TBA
money-heist_sentence_0000001,2608,"An Aquarium on Your Back









Season
Number




1
4





Air date
December 29, 2023



Chronology


← Previous
Next →




Full House of Embryos
After Love





An Aquarium on Your Back is the fourth episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2608,"It aired on December 29, 2023."
money-heist_sentence_0000003,2608,The robbery is on and tensions are high as the crew starts to doubt Berlin's leadership.
money-heist_sentence_0000004,2608,Keila and Bruce must make sure to cover their tracks.
money-heist_sentence_0000005,2608,TBA
money-heist_sentence_0000001,2609,"After Love









Season
Number




1
5





Air date
December 29, 2023



Chronology


← Previous
Next →




An Aquarium on Your Back
Night of the Lemons





After Love is the fifth episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2609,"It aired on December 29, 2023."
money-heist_sentence_0000003,2609,Cameron's resurfaced trauma bursts in at an illegal street race.
money-heist_sentence_0000004,2609,"The plan enters a new phase as the gang flees the police, who are hot on their heels."
money-heist_sentence_0000005,2609,TBA
money-heist_sentence_0000001,2610,"Night of the Lemons









Season
Number




1
6





Air date
December 29, 2023



Chronology


← Previous
Next →




After Love
The Last Virgin in the Western World





Night of the Lemons is the sixth episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2610,"It aired on December 29, 2023."
money-heist_sentence_0000003,2610,Camille's suspicions heighten.
money-heist_sentence_0000004,2610,"Damián, Cameron and Roi have a troubling encounter, shaking the entire gang's alibis."
money-heist_sentence_0000005,2610,A loose end emerges in Paris.
money-heist_sentence_0000006,2610,TBA
money-heist_sentence_0000001,2611,"The Last Virgin in the Western World









Season
Number




1
7





Air date
December 29, 2023



Chronology


← Previous
Next →




Night of the Lemons
An Endangered Elephant





The Last Virgin in the Western World is the seventh episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2611,"It aired on December 29, 2023."
money-heist_sentence_0000003,2611,"As Bruce helps Keila with a life-or-death situation, Sierra and Murillo join the French police to look into the theft."
money-heist_sentence_0000004,2611,Berlin suffers an ultimate defeat.
money-heist_sentence_0000005,2611,TBA
money-heist_sentence_0000001,2612,"An Endangered Elephant









Season
Number




1
8





Air date
December 29, 2023



Chronology


← Previous
Next →




The Last Virgin in the Western World
-





An Endangered Elephant is the eighth episode of Season 1 of Netflix spinoff series, Berlin."
money-heist_sentence_0000002,2612,"It aired on December 29, 2023."
money-heist_sentence_0000003,2612,"Backed into a corner, the gang maneuvers a final escape plan."
money-heist_sentence_0000004,2612,Only time will tell if Berlin is ready for the ultimate bombshell.
money-heist_sentence_0000005,2612,TBA
money-heist_sentence_0000001,2613,"Vienot Auction House






Type
Auction House


Location
Paris France



The Vienot Auction House, also known as Chez Vienot, is an auction house."
money-heist_sentence_0000002,2613,The director is François Polignac.
money-heist_sentence_0000003,2613,"The Vienot Auction House was robbed by Berlin's crew, after a shipment of valuable jewellery was stored in the vault."
money-heist_sentence_0000004,2613,"As the crew robbed the vault without a trace and manipulated the security camera footage, François was arrested as the primary suspect."
money-heist_sentence_0000001,2628,"François Polignac






Biographical Information

Full Name
François Polignac


Gender
Male



Relationships

Family
Unknown child


Romance(s)
Camille Polignac (wife)Sophie (girlfriend)


Enemies
Berlin



Series Information

Portrayed by
Julien Paschal






First appearance
Latest appearance




The Energy of Love
The Last Virgin in the Western World





François Polignac is one of the recurring characters in the Netflix spinoff series, Berlin, portrayed by Julien Paschal."
money-heist_sentence_0000002,2628,Sophie (girlfriend)
money-heist_sentence_0000003,2628,François Polignac is the director of the Vienot auction house that Berlin's gang robbed and the husband of Camille Polignac.
money-heist_sentence_0000004,2628,"In the last episodes of Season 1, Camille Polignac discovers that he has a child and a girlfriend."
money-heist_sentence_0000005,2628,"The Vienot Auction House was robbed by Berlin's crew, after a shipment of valuable jewellery was stored in the vault."
money-heist_sentence_0000006,2628,"As the crew robbed the vault without a trace and manipulated the security camera footage, François was arrested as the primary suspect."
money-heist_sentence_0000001,2641,"Jeon Yong-su






Biographical Information

Gender
Male


Status
Alive



Relationships

Family
Seoul (Stepdaughter)


Enemies
Berlin (Korean)



Series Information

Portrayed by
Lim Hyeong-guk"
money-heist_sentence_0000001,2672,"Season 2





Info

No."
money-heist_sentence_0000002,2672,"Episodes
8


Premiere date
May 15, 2026

Chronology




← Previous
Next →




-
-





Season 2 of Netflix's Berlin consists of 8 episodes."
money-heist_sentence_0000003,2672,"On February 20, 2024, Netflix confirmed that Berlin had been renewed for season 2."
money-heist_sentence_0000004,2672,[1] Filming began in January 2025.
money-heist_sentence_0000005,2672,[2]
money-heist_sentence_0000006,2672,"In season 2, the characters carry out a heist in Seville."
money-heist_sentence_0000007,2672,"There, Berlin and his gang will encounter new characters such as Candela, an unpredictable and temperamental Sevillian woman played by Inma Cuesta, the eccentric and hedonistic Duke of Malaga Álvaro Hermoso de Medina, played by José Luis García-Pérez, and his mysterious and refined Duchess of Malaga Genoveva Dante, played by Marta Nieto."
money-heist_sentence_0000008,2672,[2]
money-heist_sentence_0000009,2672,TBA
money-heist_sentence_0000010,2672,</gallery>
money-heist_sentence_0000001,279,"Alison Parker






Biographical Information

Full Name
Alison Parker


Nickname(s)
Little Lamb


Age
17


Gender
Female


Status
Alive



Relationships

Family
Sir Benjamin Parker (father)


Romance(s)
Pablo Ruiz (fling) Tokyo (kissed)


Friends
Mercedes ColmenarNairobiArturo Román (formerly)Rio (formerly)


Enemies
Tokyo (dislike)Pablo RuizAurora CruzElisabeth LópezDenise Soares



Professional Information

Occupation
Student (Brighton College)



Series Information

Part(s)
1, 2


Portrayed by
María Pedraza


Voice Actor
Reba Buhr (English, Original)[1]Aitäna Rinab (English, New)[2]






First appearance
Latest appearance




Episode 1 (Part 1)
Episode 9 (Part 2)





Alison Parker is a secondary character in the Netflix series Money Heist, portrayed by actress María Pedraza."
money-heist_sentence_0000002,279,She is one of the hostages that were held in the Royal Mint of Spain.
money-heist_sentence_0000003,279,"Alison is the daughter of Sir Benjamin Parker, the British Ambassador in Spain."
money-heist_sentence_0000004,279,"Her father has taken her hunting regularly since she was five years old, but what she really wants to do is dance."
money-heist_sentence_0000005,279,[3]
money-heist_sentence_0000006,279,Alison was a student visiting the Royal Mint of Spain with her classmates from Brighton College when the heist took place.
money-heist_sentence_0000007,279,"Unbeknownst to her, she was instrumental to the timing of the heist, as The Professor knew she would be an important hostage."
money-heist_sentence_0000008,279,"Because she was so important, Arturo told her to hide while Inspector Raquel was in the Royal Mint of Spain to check if everybody is alive."
money-heist_sentence_0000009,279,"If she wouldn't be found, police would enter the Mint."
money-heist_sentence_0000010,279,She was found by Nairobi.
money-heist_sentence_0000011,279,Alison has curly brown hair.
money-heist_sentence_0000012,279,Alison is shy and has low self-esteem.
money-heist_sentence_0000013,279,She becomes a target for her classmates who constantly harass her.
money-heist_sentence_0000014,279,"On the way to the Royal Mint of Spain, Pablo sits next to Alison and asks her out."
money-heist_sentence_0000015,279,"She is a little surprised, but she accepts."
money-heist_sentence_0000016,279,"Once they are in the factory, they go into the bathroom to make out."
money-heist_sentence_0000017,279,"Pablo suggests taking a sexy photo together, which Alison accepts, but to her surprise, he takes her bra off the moment that the photo is taken and posts the picture on Alison's social media account, despite her objections."
money-heist_sentence_0000018,279,They are eventually found by Tokyo and they join the other hostages.
money-heist_sentence_0000019,279,[4]
money-heist_sentence_0000020,279,"Later, on October 23, when the police have decided to save Alison instead of 8 hostages, he intimidates her with several of his friends, until they are stopped by Nairobi who send them out."
money-heist_sentence_0000021,279,[5]
money-heist_sentence_0000022,279,"After witnessing Alison being mocked and humiliated by her classmates, Nairobi stands up for her and helps Alison gain confidence."
money-heist_sentence_0000023,279,[6]
money-heist_sentence_0000024,279,"After Tokyo witnesses Rio and Alison talking in the bathroom, Tokyo becomes jealous."
money-heist_sentence_0000025,279,"After Rio leaves, she intimidates Alison and kisses her."
money-heist_sentence_0000001,290,"Pedro Alonso






Full name
Pedro González Alonso


Date of birth
June 21, 1971 (age 54)


Place of birth
Vigo, Spain


Nationality
 Spanish


Occupation
ActorWriterArtist


Alma mater
Royal School of Dramatic Arts (RESAD)Teatro de la Danza (Theatre of Dance)


Years active
1995-present


Partner(s)
Tatiana Djordjevic


Children
Uriel (born 1998)





First appearance
Lastest appearance




Episode 1 (Part 1)
The Paris Plan





Pedro González Alonso (born June 21, 1971) is a Spanish actor who portrays Berlin in the series Money Heist."
money-heist_sentence_0000002,290,"He is best known for his roles in Rías Baixas (2003–2005), Maridos e mulleres (2006–2008), Father Casares (2014–2015) and Gondar (2009), at a local level in Galicia."
money-heist_sentence_0000003,290,He is also known for playing characters such as Diego Murquía/Adrián Vera Celande in Gran Hotel.
money-heist_sentence_0000004,290,"In 2018, he was chosen as ""International Star of the Year"" by GQ Turkey magazine."
money-heist_sentence_0000005,290,"Alonso also co-starred in Diablo Guardian, Amazon Prime Video’s first drama series in Latin America, which was released in May 2018."
money-heist_sentence_0000006,290,Alonso studied at the Royal School of Dramatic Arts (RESAD) and Teatro de la Danza (Theatre of Dance).
money-heist_sentence_0000001,293,"Úrsula Corberó




Corberó at the Goya Awards in 2018


Full name
Úrsula Corberó Delgado


Date of birth
August 11, 1989 (age 36)


Place of birth
Barcelona, Catalonia, Spain


Nationality
 Spanish


Occupation
Actress


Years active
2002-present


Partner(s)
Andres Velencoso (2013–2015)Chino Darín (2016–present)


Award(s)
Sitges Film Festival (2014)


Role
Tokyo





First appearance
Lastest appearance




Episode 1 (Part 1)
The Paris Plan





Úrsula Corberó Delgado (born August 11, 1989) is a Spanish actress who portrays Tokyo in the series Money Heist."
money-heist_sentence_0000002,293,"She is best known for her roles as Ruth Gomez in the Antena 3 television series Física o Química (2008-2010), Margarita de Austria in the Televisión Española television series Isabel (2014) and Marta in the comedy film Cómo Sobrevivir a una Despedida (2015)."
money-heist_sentence_0000003,293,"She is the face of several brands, including Bulgari since 2018."
money-heist_sentence_0000004,293,Úrsula Corberó Delgado was born in Barcelona.
money-heist_sentence_0000005,293,"She grew up in Sant Pere de Vilamajor with her parents, Pedro Corberó, a carpenter and Esther Delgado, a shopkeeper."
money-heist_sentence_0000006,293,She has one sister named Mónica.
money-heist_sentence_0000007,293,"By age 6, she already knew she wanted to be an actress and she first started acting in commercials."
money-heist_sentence_0000008,293,She got her first part at age 13 and took acting classes as well as flamenco and jazz dance classes.
money-heist_sentence_0000009,293,"After her studies, she moved to Madrid to shoot the TV series Física o Química."
money-heist_sentence_0000010,293,She speaks Catalan and Spanish fluently.
money-heist_sentence_0000011,293,Corberó debuted as Maria in the television series Mirall Trencat in 2002.
money-heist_sentence_0000012,293,"She appeared as Sara in Ventdelplà in 2005–06, and in series Cuenta átras in 2007."
money-heist_sentence_0000013,293,"In 2008, she portrayed Manuela Portillo in series El Internado and began working on the Antena 3 television series Física o Química until 2010."
money-heist_sentence_0000014,293,"Her character, Ruth Gomez, suffered from bulimia."
money-heist_sentence_0000015,293,The series attracted a lot of controversy but Corberó has been critically acclaimed for her outstanding performance.
money-heist_sentence_0000016,293,"After leaving Física o Química, in 2011, Corberó landed a main-role in Televisión Española's drama series 14 de Abril."
money-heist_sentence_0000017,293,La Republica.
money-heist_sentence_0000018,293,The show's second season didn't air until November 2018 due to political conflicts with the People's Party.
money-heist_sentence_0000019,293,"The same year, she starred in the horror film XP3D alongside her Física o Química co-star and friend Maxi Iglesias."
money-heist_sentence_0000020,293,"Despite an important campaign of promotion, the film failed to convince the critics."
money-heist_sentence_0000021,293,"In 2012, she shot the television movie Los días de gloria which was also postponed due to political conflicts and broadcast in July 2013."
money-heist_sentence_0000022,293,"Then, she joined the third season of La 1's series Gran Reserva in the role of Julia Cortazar."
money-heist_sentence_0000023,293,"The same year, she was directed by Joaquín Oristrell in the Catalan TV movie Volare."
money-heist_sentence_0000024,293,"Then, she participated in the horror film Afterparty, which also failed to convince both the critics and the public."
money-heist_sentence_0000025,293,"At the end of the year, she flew to Colombia to shoot Crimen con vista al Mar with Carmelo Gomez."
money-heist_sentence_0000026,293,"In 2013, she starred in the comedy ¿Quién mató a Bambi?"
money-heist_sentence_0000027,293,alongside actors Clara Lago and Quim Gutiérrez.
money-heist_sentence_0000028,293,The film was well-received by the critics and the public.
money-heist_sentence_0000029,293,"The same year, she lent her voice to Sam in Cloudy with a Chance of Meatballs 2."
money-heist_sentence_0000030,293,"In 2014, she played Margarita de Austria in the successful historical series Isabel."
money-heist_sentence_0000031,293,"The same year, she became the first actress in History to receive the Untameable Award at the Sitges Film Festival, rewarding her career."
money-heist_sentence_0000032,293,"Men's Health’s magazine named her Woman of the Year award that she received from the hand of her friend and legendary actress, Rossy de Palma."
money-heist_sentence_0000033,293,"In 2015, Corberó went to Trento to shoot La Dama Velata, a Spanish-Italian coproduction starring Miriam Leone, Andrea Bosca and Aura Garrido."
money-heist_sentence_0000034,293,"Later this year, she played Natalia de Figueroa y Martorell in the Spanish sitcom Anclados alongside actress Rossy de Palma."
money-heist_sentence_0000035,293,"In March 2015, she starred as Nadia in Perdiendo el Norte alongside Blanca Suarez and Yon Gonzalez."
money-heist_sentence_0000036,293,"This same year, she received the Ciudad de Alicante Award, an award created by the Alicante Film Festival to encourage Spanish young talents."
money-heist_sentence_0000037,293,"In December 2015, she landed a main-role in the new thriller series written by the creators of Gran Hotel named La Embajada."
money-heist_sentence_0000038,293,The series was presented at Cannes during the MIPTV and bought by the american network UniMás.
money-heist_sentence_0000039,293,"In 2016, she landed her first main role in a movie in Cómo sobrevivir a una despedida and confirmed she's one of the best comical actresses of Spain."
money-heist_sentence_0000040,293,The film was presented at the Málaga Film Festival in the official competition and was nominated for Best Picture.
money-heist_sentence_0000041,293,She reprised her role of Margarita de Austria in the movie La Corona Partida.
money-heist_sentence_0000042,293,"The film is a continuation of the series Isabel and Carlos, rey emperador."
money-heist_sentence_0000043,293,"The same year, she repeated the dubbing experience by lending her voice to Katie in The Secret Life of Pets."
money-heist_sentence_0000044,293,"In 2017, Corberó landed a main role in the heist television series La Casa de Papel."
money-heist_sentence_0000045,293,"She is Tokyo, the narrator of the story, a runaway robber who is scouted by the Professor to participate in his plan."
money-heist_sentence_0000046,293,"The series, created by Álex Pina, who previously wrote Vis a Vis, is characterized by its dark humor, its anticapitalist discourse and the importance of women."
money-heist_sentence_0000047,293,It first aired in Spain on Antena 3 and was later made available internationally through Netflix.
money-heist_sentence_0000048,293,"For the first time in her career, Úrsula Corberó is acclaimed by the critics and the audience who see in this part a ""before and after"" in her career, in rupture with her previous roles."
money-heist_sentence_0000049,293,She was nominated for Best Actress in a TV Series at the Premios Feroz and won an Atv Award for Best Actress.
money-heist_sentence_0000050,293,The series won Best Drama Series at the 46th International Emmy Awards.
money-heist_sentence_0000051,293,It became a worldwide hit and is the most viewed non-English speaking series on the platform.
money-heist_sentence_0000052,293,"Later that year, she was given her first main dramatic role in cinema by Julio Medem, The Tree of Blood is a thriller and Corberó is Rebecca, a mysterious woman who, along with her husband, discover secrets from her family."
money-heist_sentence_0000053,293,The actress was also directed by Isabel Coixet for the movie Proyecto Tiempo: La Llave.
money-heist_sentence_0000054,293,The film debuted at the San Sebastian Film Festival.
money-heist_sentence_0000055,293,"In 2018, she is given her first English-speaking role in the American crime-drama series Snatch."
money-heist_sentence_0000056,293,She starred alongside Rupert Grint and Luke Pasqualino.
money-heist_sentence_0000057,293,"In 2019, she appeared as herself in the Spanish comedy series Paquita Salas."
money-heist_sentence_0000058,293,"Later this year, she was announced as G.I."
money-heist_sentence_0000059,293,"Joevillain the Baroness in Snake Eyes, a spin-off from the G.I."
money-heist_sentence_0000060,293,Joe.
money-heist_sentence_0000061,293,She is a feminist.
money-heist_sentence_0000062,293,"In 2018, she participated in a video in favor of the legalization of abortion in Argentina."
money-heist_sentence_0000063,293,"A Catalan, she does not consider herself a separatist and supports both sides."
money-heist_sentence_0000064,293,"Nevertheless, following the outcome of the 2017 Catalan independence referendum, she tweeted that she was “heartbroken” by police violence."
money-heist_sentence_0000065,293,"The actress is considered a ""fashion icon"" and created the buzz with her Teresa Helbig's dress, which featured an impressive lateral opening that showed her leg, at the 30th Goya Awards."
money-heist_sentence_0000066,293,"However, she's also been criticized for her weight and some people assumed she suffered from anorexia."
money-heist_sentence_0000067,293,She always denied and considers herself a good eater.
money-heist_sentence_0000068,293,She exercises a lot and does pilates as well as fitness.
money-heist_sentence_0000069,293,"In May 2018, thanks to the worldwide success of La Casa de Papel, the actress became the 3rd most followed Spanish celebrity on Instagram with more than 19 million followers but is overtaken by Danna Paola and Leo Messi."
money-heist_sentence_0000070,293,She currently has more than 19.4 million followers.
money-heist_sentence_0000071,293,Corberó also uses her platform to raise awareness about climate change and was a jury member of the 4th edition of the We Art Water Film Festival.
money-heist_sentence_0000072,293,"She is the co-founder of Ymas, a company of artists (actors, directors, producers, writers,...) that allows people to attend films premieres, behind the scenes and more."
money-heist_sentence_0000073,293,The actress has participated in several breast cancer awareness campaigns with actresses Blanca Suarez and Clara Lago.
money-heist_sentence_0000074,293,She is also committed to childhood cancer with the Atresmedia Foundation.
money-heist_sentence_0000075,293,"In 2008, Corberó dated the actor Israel Rodríguez for two years."
money-heist_sentence_0000076,293,"In 2011, she dated the tennis player Feliciano López for five months."
money-heist_sentence_0000077,293,"From 2013, she dated model and actor Andrés Velencoso for three years."
money-heist_sentence_0000078,293,"Since 2016, she has been in a relationship with actor Chino Darín, whom she met on the set of the television series La embajada."
money-heist_sentence_0000079,293,"They live together, in Madrid, since 2019."
money-heist_sentence_0000080,293,She has a dog named Lolita.
money-heist_sentence_0000001,3,Read all about the new season of Money Heist...
money-heist_sentence_0000002,3,Read more >
money-heist_sentence_0000003,3,Who's you side on?
money-heist_sentence_0000004,3,The robbers or the authority?
money-heist_sentence_0000005,3,Read more >
money-heist_sentence_0000006,3,Catch up on last season of Money Heist here...
money-heist_sentence_0000007,3,Read more >
money-heist_sentence_0000008,3,Meet the cast and crew behind the show
money-heist_sentence_0000009,3,Read more >
money-heist_sentence_0000010,3,Money Heist (also known as La Casa de Papel) is a Spanish television crime-drama series.
money-heist_sentence_0000011,3,"An enigmatic man, nicknamed The Professor, plans the biggest heist in history."
money-heist_sentence_0000012,3,"To carry out this plan, he recruits eight of the country's top criminals who have nothing to lose: Tokyo, an experienced robber, Berlin, the ringleader, Moscow, the drilling expert, Rio, the computer scientist, Nairobi, the counterfeiter, Denver, son of Moscow, and Helsinki and Oslo, the Balkan war veterans."
money-heist_sentence_0000013,3,"The goal is to infiltrate the Royal Mint of Spain in order to print €2.4 billion in less than 11 days, without spelling a single drop of blood."
money-heist_sentence_0000014,3,"The group takes 67 hostages, including the daughter of the British Ambassador."
money-heist_sentence_0000015,3,"With the mastermind working on the outside, they always manage to stay one step ahead of the police."
money-heist_sentence_0000016,3,CAUTION: This wiki contains spoilers from the Netflix series.
money-heist_sentence_0000017,3,Proceed at your own risk.
money-heist_sentence_0000018,3,Want to share your knowledge?
money-heist_sentence_0000019,3,Sign up for a free account and start editing today or join our Discussions to connect with other fans!
money-heist_sentence_0000020,3,'Billionaires' Bunker' Review: Should You Watch The New Netflix Series From Money Heist Creators?
money-heist_sentence_0000021,3,- What's on Netflix -  - 2025/09/19 07:00
money-heist_sentence_0000022,3,This Crime Masterpiece Was The Beginning Of One Of Netflix’s Worst Trends - Screen Rant -  - 2025/09/13 07:00
money-heist_sentence_0000023,3,‘Money Heist’ star Ursula Corbero is pregnant with her first child - Inquirer.net -  - 2025/09/11 07:00
money-heist_sentence_0000024,3,‘Money Heist’ Announces New Cast Ahead of Part 5 Premiere – Global Bulletin - IMDb -  - 2025/09/04 22:40
money-heist_sentence_0000025,3,"'Billionaires' Bunker' on Netflix trailer: 'Money Heist' creators return with ""devastating"" apocalyptic thriller - Decider -  - 2025/09/02 07:00"
money-heist_sentence_0000026,3,"13 Reasons Why • 
1899 • 
3 Body Problem •
American Jesus • 
Archibald's Next Big Thing • 
Army of the Dead • 
All Hail King Julien • 
All of Us Are Dead • 
Aggretsuko • 
Altered Carbon • 
Arcane: League of Legends • 
Arlo the Alligator Boy • 
Atypical • 
Beat Bugs • 
Big Mouth • 
BoJack Horseman • 
The Boss Baby: Back in Business • 
Castlevania • 
Centaurworld • 
Chico Bon Bon: Monkey With a Toolbelt •
Chilling Adventures of Sabrina • 
The Crown • 
Control Z • 
Cupcake & Dino: General Services • 
The Cuphead Show!"
money-heist_sentence_0000027,3,"• 
Daredevil • 
The Defenders • 
Diablero • 
Disenchantment • 
The Dragon Prince"
money-heist_sentence_0000028,3,"Elite • 
Emily in Paris • 
The End of the F***ing World • 
The Epic Tales of Captain Underpants • 
Ever After High • 
Family Reunion • 
Fate: The Winx Saga • 
First Kill • 
Fuller House • 
Gilmore Girls • 
Gabby's Dollhouse •
Ginny & Georgia •
Glitch Techs •
GLOW • 
Harvey Girls Forever!"
money-heist_sentence_0000029,3,"• 
The Haunting of Hill House • 
Hemlock Grove • 
Hilda • 
Hollywood • 
Home: Adventures with Tip & Oh • 
Hoops • 
House of Cards"
money-heist_sentence_0000030,3,"I Am Not Okay With This • 
Inside Job • 
Inspector Gadget • 
Iron Fist • 
Jessica Jones • 
Jupiter's Legacy • 
Kid Cosmic • 
Kitti Katz • 
Kingdom • 
Kipo and the Age of Wonderbeasts • 
KPop Demon Hunters • 
Legend Quest • 
Luna Nera • 
Locke & Key • 
Lost in Space • 
Love, Death & Robots • 
Lucifer • 
Luke Cage • 
The Order • 
Malibu Rescue: The Series • 
Marco Polo •
Money Heist • 
My Demon • 
My Life with the Walter Boys • 
Narcos • 
Netflix Wiki • 
Never Have I Ever •
The Night Agent"
money-heist_sentence_0000031,3,"October Faction • 
Oddballs •
Orange is the New Black • 
Peaky Blinders • 
Pieces of Her • 
Pinky Malinky • 
The Punisher • 
Q-Force • 
Raising Dion • 
The Rain • 
Ratched • 
Rebel Moon • 
Robozuna • 
Sense8 • 
Selena: The Series • 
Sex Education • 
She-Ra and the Princesses of Power • 
Sky Rojo • 
StarBeam • 
Stranger Things • 
Super Crooks • 
Super Drags"
money-heist_sentence_0000032,3,"Troll Wiki • 
Trollhunters / 3Below / Wizards • 
Teenage Bounty Hunters • 
The A List • 
The Last Kids on Earth • 
The Midnight Gospel • 
Tiny Pretty Things • 
Trolls: The Beat Goes On!"
money-heist_sentence_0000033,3,"• 
True and the Rainbow Kingdom • 
Tuca and Bertie •
Twilight of the Gods • 
Uncoupled • 
Voltron: Legendary Defender • 
V Wars •
Waffles + Mochi • 
We're Lalaloopsy • 
The Witcher • 
Wonder Park • 
World of Winx •
You •
Zero Chill"
